10
testcase10 317
206 109
E F 28 51 F
E F 30 54 F
E F 31 49 F
E F 32 59 F
E F 34 57 F
E F 35 47 F
E F 37 52 F
E F 5 15 F
E F 6 18 F
E F 7 14 F
F E 16 4 E
F E 17 0 E
F E 40 23 E
F E 41 29 E
F E 42 19 E
F E 43 20 E
F E 45 21 E
F E 46 25 E
F E 48 26 E
F E 50 24 E
F E 53 -1 -1
F E 55 36 E
F E 56 33 E
F E 60 -1 -1
F G 0 42 G
F G 1 15 G
F G 20 48 G
F G 24 54 G
F G 25 49 G
F G 26 57 G
F G 27 56 G
F G 30 52 G
F G 32 58 G
F G 35 53 G
F G 37 -1 -1
F G 5 41 G
F G 6 43 G
G F 14 7 F
G F 39 21 F
G F 40 4 F
G F 44 22 F
G F 45 23 F
G F 46 19 F
G F 47 31 F
G F 50 29 F
G F 51 28 F
G F 55 34 F
G F 59 33 F
G F 60 36 F
G F 61 -1 -1
G H 2 43 H
G H 20 49 H
G H 21 47 H
G H 23 51 H
G H 24 59 H
G H 26 52 H
G H 27 54 H
G H 28 55 H
G H 29 57 H
G H 3 41 H
G H 30 -1 -1
G H 33 -1 -1
G H 4 39 H
G H 5 44 H
G H 6 46 H
H G 40 1 G
H G 42 0 G
H G 45 7 G
H G 48 19 G
H G 50 22 G
H G 53 31 G
H G 56 25 G
H G 58 35 G
H G 60 34 G
H G 61 32 G
648
