10
testcase10 320
207 111
C B 9 22 B
C D 5 12 D
D C 10 4 C
D C 11 20 C
D C 13 23 C
D C 14 24 C
D C 15 21 C
D C 16 19 C
D C 17 22 C
D C 18 25 C
D C 39 33 C
D C 40 29 C
D C 41 26 C
D C 42 28 C
D C 43 27 C
D C 44 35 C
D C 45 31 C
D C 46 34 C
D C 47 -1 -1
D C 48 30 C
D C 49 37 C
D C 50 32 C
D C 51 36 C
D C 53 -1 -1
D C 54 -1 -1
D C 55 -1 -1
D C 56 38 C
D C 57 -1 -1
D C 9 7 C
D E 6 11 E
E D 12 5 D
E D 13 7 D
E D 14 28 D
E D 15 19 D
E D 16 23 D
E D 17 20 D
E D 18 21 D
E D 39 35 D
E D 40 22 D
E D 41 25 D
E D 42 27 D
E D 43 29 D
E D 44 24 D
E D 45 26 D
E D 46 31 D
E D 47 37 D
E D 48 34 D
E D 49 32 D
E D 50 30 D
E D 51 33 D
E D 52 -1 -1
E D 53 -1 -1
E D 54 -1 -1
E D 55 -1 -1
E D 56 36 D
E D 57 -1 -1
E D 59 -1 -1
E D 60 -1 -1
E D 9 4 D
E F 0 17 F
E F 19 44 F
E F 30 54 F
E F 34 55 F
E F 36 58 F
E F 5 15 F
E F 6 18 F
F E 14 21 E
F E 16 4 E
F E 39 28 E
F E 40 7 E
F E 41 23 E
F E 42 22 E
F E 43 20 E
F E 45 29 E
F E 46 25 E
F E 47 35 E
F E 48 27 E
F E 49 31 E
F E 50 26 E
F E 51 24 E
F E 52 -1 -1
F E 53 37 E
F E 56 33 E
F E 57 32 E
F E 59 -1 -1
F E 60 -1 -1
F E 61 -1 -1
F G 0 41 G
F G 1 43 G
F G 19 48 G
F G 20 46 G
F G 24 55 G
F G 29 47 G
F G 30 53 G
F G 33 58 G
F G 34 61 G
G F 14 5 F
G F 15 6 F
G F 39 21 F
G F 40 4 F
G F 42 7 F
G F 44 22 F
G F 45 23 F
G F 49 25 F
G F 50 28 F
G F 51 27 F
G F 52 32 F
G F 54 35 F
G F 56 26 F
G F 57 31 F
G F 59 36 F
G F 60 37 F
G H 0 46 H
G H 2 43 H
G H 20 49 H
G H 21 47 H
G H 24 58 H
G H 26 59 H
G H 27 54 H
G H 28 55 H
G H 29 57 H
G H 3 41 H
G H 34 -1 -1
G H 35 -1 -1
G H 6 44 H
H G 39 7 G
H G 40 1 G
H G 42 5 G
H G 45 4 G
H G 48 23 G
H G 50 22 G
H G 51 19 G
H G 52 30 G
H G 53 31 G
H G 56 25 G
H G 60 33 G
H G 61 32 G
995
