10
testcase10 314
204 108
F E 42 22 E
F E 43 20 E
F E 44 28 E
F E 45 21 E
F E 46 29 E
F E 50 24 E
F E 55 33 E
F E 56 35 E
F E 60 37 E
F E 61 -1 -1
F G 0 14 G
F G 1 15 G
F G 21 51 G
F G 23 39 G
F G 24 57 G
F G 26 56 G
F G 27 49 G
F G 28 47 G
F G 30 53 G
F G 31 54 G
F G 34 52 G
F G 5 42 G
F G 6 43 G
F G 7 46 G
G F 40 4 F
G F 41 19 F
G F 44 22 F
G F 45 20 F
G F 48 29 F
G F 50 25 F
G F 55 35 F
G F 60 32 F
G F 61 33 F
G H 0 45 H
G H 1 41 H
G H 19 51 H
G H 2 40 H
G H 20 49 H
G H 22 47 H
G H 24 52 H
G H 26 53 H
G H 27 54 H
G H 28 55 H
G H 29 57 H
G H 3 43 H
G H 30 58 H
G H 31 59 H
G H 32 -1 -1
G H 5 44 H
G H 6 46 H
G H 7 39 H
H G 42 4 G
H G 48 23 G
H G 50 21 G
H G 56 25 G
H G 60 35 G
H G 61 34 G
640
