10
testcase10 313
203 108
F E 45 21 E
F E 46 29 E
F E 48 24 E
F E 55 36 E
F E 56 35 E
F E 60 -1 -1
F G 0 14 G
F G 1 15 G
F G 21 51 G
F G 23 39 G
F G 24 54 G
F G 26 57 G
F G 28 47 G
F G 29 49 G
F G 30 53 G
F G 32 59 G
F G 33 52 G
F G 36 -1 -1
F G 5 41 G
F G 6 43 G
G F 40 4 F
G F 42 7 F
G F 44 22 F
G F 45 20 F
G F 46 19 F
G F 48 25 F
G F 50 27 F
G F 55 35 F
G F 56 31 F
G F 60 34 F
G F 61 -1 -1
G H 0 46 H
G H 2 43 H
G H 21 47 H
G H 22 49 H
G H 24 52 H
G H 25 57 H
G H 26 53 H
G H 27 54 H
G H 28 55 H
G H 29 56 H
G H 3 41 H
G H 30 58 H
G H 31 59 H
G H 32 -1 -1
G H 34 -1 -1
G H 5 39 H
G H 6 44 H
H G 40 1 G
H G 42 4 G
H G 45 7 G
H G 48 20 G
H G 50 19 G
H G 51 23 G
H G 60 35 G
H G 61 33 G
645
